"id","statuses_count","followers_count","friends_count","favourites_count","listed_count","retweet_count","reply_count","favorite_count","num_hashtags","num_urls","num_mentions"
"464014539","244","36","48","5","0","39.98","0.28","0.04","0.51","0.05","0.64"
"464790896","1402","150","179","244","1","7.55",\N,"0.18","0.34","0.11","2.18"
"464858061","4359","145","269","646","0","84.31",\N,"0.01","0.65","0.41","0.94"
"465298629","1464","269","992","769","0","25.11",\N,"0.02","0.28","0.23","1.07"
"465431316","1669","74","166","60","1","16.97",\N,"0.01","0.79","0.57","1.18"
"465433625","162","76","179","58","0","42.84",\N,"0.06","0.48","0.16","1.10"
"466489818","863","243","904","5","1","302.96",\N,"0.03","0.19","0.60","0.59"
"466686655","83","58","207","20","0","28.11",\N,"0.17","0.45","0.12","0.72"
"466712165","7739","541","276","154","1","38.50",\N,"0.20","0.24","0.08","0.82"
"466756548","500","35","105","2","0","23.19",\N,"0.01","0.87","0.49","1.04"
"468198674","3340","120","301","5","2","12.76",\N,"0.02","0.50","0.10","0.62"
"469128515","664","51","38","38","0","53.26",\N,"0.03","0.30","0.28","0.73"
"469218793","7722","1493","930","4096","12","205.50","0.71","0.93","0.57","0.06","0.77"
"469454275","522","440","704","118","15","3.99","0.06","0.11","1.31","0.61","1.03"
"469580096","713","43","77","0","0","6.83",\N,"0.01","0.15","0.36","0.57"
"470227974","1041","115","206","52","0","842.37",\N,"0.01","0.36","0.08","0.97"
"470232795","20686","1859","1856","1697","1","352.47",\N,"0.02","0.48","0.03","0.72"
"470254611","4178","169","322","780","0","1.16",\N,"0.10","0.50","0.07","0.27"
"470379248","1277","300","1019","0","1","26.30",\N,"0.01","0.49","0.23","1.08"
"470868745","190","12","41","12","0","2.88",\N,"0.12","0.04","0.10","0.51"
"471093612","6948","2059","371","492","42","14.15",\N,"0.55","0.32","0.12","0.87"
"471203497","2228","48","164","1","1","442.32",\N,"0.01","0.25","0.10","0.99"
"471422290","140","198","171","12","3","0.62",\N,"0.16","1.13","0.84","0.36"
"471533963","6720","287","671","1597","0","5.05",\N,"0.14","0.60","0.06","0.29"
"471826933","325","139","235","185","1","18.65",\N,"0.08","0.96","0.09","0.79"
"471992869","9282","646","646","811","4","11.23",\N,"0.15","0.15","0.06","1.29"
"472765052","709","248","707","12","2","3.26",\N,"0.10","0.73","0.18","1.19"
"472778739","6469","437","606","2913","3","11.72",\N,"0.11","0.52","0.21","1.03"
"473043012","1223","70","161","0","0","51.09",\N,"0.04","1.16","0.01","0.36"
"474043803","985","77","229","295","0","50.47",\N,"0.05","0.28","0.22","0.44"
"475246008","788","95","193","2","0","52.42","0.04","0.05","1.17","0.49","0.90"
"475693524","12","14","213","1","0","26.67","0.17","0.00","0.42","0.08","1.25"
"476760491","409","74","122","0","0","23.61",\N,"0.02","0.77","0.10","0.48"
"476800666","877","99","715","15","0","72.64",\N,"0.00","0.25","0.16","0.93"
"477006767","540","35","89","51","0","28.00",\N,"0.05","0.25","0.05","0.59"
"477087533","45","13","51","0","0","6.60","0.06","0.02","0.13","0.51","0.51"
"477309080","844","149","121","67","1","46.94",\N,"0.17","0.87","0.12","1.08"
"477552640","242","27","128","119","0","19.39",\N,"0.14","1.15","0.11","0.77"
"477660093","98","22","119","2","0","51.65",\N,"0.03","0.13","0.06","0.46"
"477824021","340","64","94","6","0","230.27",\N,"0.05","0.70","0.14","1.13"
"478994018","237","50","108","234","0","9.10",\N,"0.07","2.40","0.63","0.26"
"479451474","1263","53","128","89","0","16.23",\N,"0.05","0.33","0.39","0.83"
"479677768","1190","88","198","43","0","7.69",\N,"0.04","0.18","0.21","0.48"
"479725767","3553","155","376","300","0","13.49",\N,"0.08","0.13","0.04","0.95"
"479815906","211","112","165","83","0","206.45","0.37","0.04","0.36","0.06","0.95"
"479832822","57","13","93","0","0","124.49",\N,"0.05","0.35","0.25","0.82"
"480279324","142","9","40","2","0","802.73",\N,"0.00","0.65","0.16","0.95"
"480715104","2488","98","148","145","2","22.91",\N,"0.09","0.20","0.20","1.24"
"480790768","380","19","30","0","0","0.96",\N,"0.02","2.10","0.10","0.59"
"481632109","26","50","152","5","0","37.46",\N,"0.08","0.81","0.23","1.04"
"481648575","1058","94","257","18","2","119.44",\N,"0.08","0.60","0.08","0.71"
"482086639","460","41","183","16","0","2398.16",\N,"0.01","0.45","0.36","0.56"
"482131412","456","28","127","1","2","1972.60",\N,"0.00","0.78","0.45","1.14"
"482148232","339","58","303","320","0","2883.11","0.15","0.06","0.96","0.03","0.81"
"482157356","241","21","137","8","0","71.07",\N,"0.02","0.13","0.20","0.71"
"482162835","1189","88","87","48","1","1.82",\N,"0.03","1.31","0.18","0.18"
"482242692","164","24","137","3","0","1397.02",\N,"0.01","1.04","0.10","0.88"
"482981498","123","13","129","1","0","50.68",\N,"0.00","0.30","0.22","0.74"
"483073065","493","34","99","65","1","0.51",\N,"0.05","1.26","0.09","1.63"
"483227930","889","55","187","643","0","260.51","0.07","0.07","0.37","0.19","1.11"
"483836463","285","55","221","10","0","10.11",\N,"0.07","0.21","0.04","0.60"
"483838785","2714","537","326","626","5","6.45","0.11","0.21","0.47","0.38","1.78"
"484179231","127","79","381","18","0","102.30",\N,"0.04","0.55","0.17","0.89"
"484613799","752","39","113","0","0","20.27",\N,"0.07","0.33","0.19","0.77"
"485137549","486","57","170","17","2","60.95",\N,"0.07","0.77","0.35","0.95"
"485686619","148","71","165","1","0","6.89",\N,"0.03","0.77","0.31","0.53"
"485713097","437","75","117","47","4","8.39",\N,"0.01","0.80","0.45","0.69"
"486198118","88","16","121","0","0","210.41",\N,"0.00","0.22","0.32","0.91"
"486598436","273","99","239","11","0","7.68",\N,"0.03","0.09","0.10","0.51"
"486966473","2370","114","226","388","1","10.25",\N,"0.03","0.73","0.20","0.88"
"486991172","1020","45","113","15","0","75.68","0.24","0.09","0.51","0.28","0.95"
"487275447","46","7","29","0","0","0.10","0.03","0.00","0.18","0.67","0.28"
"487416678","2659","1470","162","69","6","13.18",\N,"0.25","0.17","0.26","0.89"
"487880355","143","156","563","37","1","269.77","0.06","0.08","0.52","0.10","0.64"
"487969309","1683","323","261","1","3","76.05",\N,"0.02","0.16","0.14","0.84"
"488525613","11","1","14","0","0","66.73","0.00","0.00","1.18","0.91","1.64"
"488706826","2338","259","824","383","0","9.40",\N,"0.01","0.49","0.71","0.84"
"489345934","895","129","396","222","0","12.48",\N,"0.05","0.30","0.26","0.73"
"490480487","865","371","300","236","0","519.05",\N,"0.29","0.20","0.01","0.26"
"490625409","39","31","51","4","0","52.08",\N,"0.11","0.95","0.13","0.71"
"491275814","872","692","1902","0","24","11.89","0.12","0.06","0.62","0.41","0.62"
"491391312","45","16","44","3","0","92.33","0.20","0.07","0.22","0.47","0.82"
"491690867","4061","193","936","1634","0","26.41",\N,"0.04","0.34","0.06","0.98"
"492177690","85","3","22","4","0","0.47",\N,"0.01","0.05","1.14","0.49"
"492501987","456","43","210","6","0","185.91",\N,"0.00","0.55","0.46","1.05"
"493462829","1589","106","221","98","1","7.80","0.24","0.04","0.25","0.22","0.82"
"493847017","801","147","309","85","2","5.50",\N,"0.08","0.23","0.03","1.01"
"493919122","314","30","87","2","0","71.96","0.05","0.03","0.61","0.30","1.04"
"493941903","655","32","62","54","0","0.64",\N,"0.05","1.14","0.11","0.73"
"494006512","1095","45","52","2","0","13.73",\N,"0.00","0.47","0.58","0.41"
"494262961","3627","227","627","253","0","3.66",\N,"0.04","0.05","0.03","0.96"
"494266249","1544","61","160","731","0","11.10",\N,"0.05","0.73","0.06","0.34"
"495045945","1052","171","373","32","1","28.28",\N,"0.11","0.39","0.06","0.89"
"495053365","559","181","173","25","2","13.89",\N,"0.21","0.26","0.01","2.01"
"495077879","2943","123","148","83","0","8.00",\N,"0.04","0.23","0.15","0.71"
"495378971","637","49","91","23","1","42.24","0.09","0.07","1.30","0.20","0.83"
"495507361","22","14","27","0","0","9.32",\N,"0.00","0.73","0.18","0.32"
"495731957","887","19","51","1","0","942.15",\N,"0.02","0.63","0.36","0.63"
"496144150","538","98","245","29","0","172.38",\N,"0.03","0.60","0.37","0.70"
"496295496","729","46","288","463","0","70.80",\N,"0.05","0.47","0.04","0.70"
"496588802","7902","281","599","13","6","6.00",\N,"0.06","1.32","0.61","0.48"
"496968634","1298","81","253","117","1","72.35",\N,"0.01","0.64","0.14","0.67"
"497125259","80","39","63","5","0","12.19",\N,"0.00","1.16","0.08","0.78"
"497258691","80","22","69","21","0","25.72",\N,"0.06","1.17","0.05","1.06"
"497302053","1148","92","540","470","0","42.29",\N,"0.05","0.34","0.06","1.09"
"498042431","100","35","76","3","0","101.01",\N,"0.11","0.56","0.08","0.67"
"498054058","919","15","90","3","0","10.47",\N,"0.01","0.12","0.03","0.28"
"498358491","169","13","41","3","0","28.02",\N,"0.01","0.39","0.67","0.63"
"498814013","958","277","403","10","1","11.24",\N,"0.09","0.44","0.05","0.50"
"498826553","1387","55","129","56","1","29.64",\N,"0.02","0.78","0.15","1.15"
"498935613","7","11","49","0","0","91.57",\N,"0.00","0.29","0.29","0.86"
"499717759","690","91","201","13","2","64.68","0.07","0.03","0.81","0.36","1.50"
"499933271","298","43","132","2","0","7.39","0.37","0.02","0.28","0.08","0.64"
"499996521","5436","150","95","4167","2","28.29",\N,"0.39","0.26","0.08","1.12"
"500246041","2538","199","188","473","0","399.86",\N,"0.16","0.16","0.03","0.72"
"501066121","29852","588","612","15490","12","9.74","0.38","0.28","0.42","0.18","1.74"
"501094162","1343","41","45","5","0","3.80",\N,"0.06","0.35","0.26","0.49"
"501128285","1048","314","659","139","1","49.11",\N,"0.09","0.67","0.05","0.57"
"502037826","573","46","109","9","0","65.14",\N,"0.01","0.62","0.43","0.88"
"502315142","3280","651","912","1712","4","284.80",\N,"0.21","0.65","0.11","0.62"
"502774039","147","22","38","1","0","46.86",\N,"0.03","0.34","0.45","0.96"
"503051163","140","6","104","1","0","25.66",\N,"0.03","1.28","0.09","0.20"
"503425054","3209","1193","1987","12","8","25.49",\N,"0.04","1.19","0.07","0.67"
"504803459","155","24","66","1","0","20.68","0.19","0.01","0.22","0.10","0.41"
"504944262","2270","82","194","76","0","1.80","0.08","0.12","0.09","0.36","0.72"
"506055335","6181","93","161","353","0","3.85",\N,"0.07","0.34","0.06","1.15"
"506501965","281","64","157","25","2","5.91",\N,"0.06","0.52","0.15","0.36"
"507498746","1088","117","295","12","0","28.13",\N,"0.04","0.16","0.08","1.14"
"509056809","794","105","480","0","1","22.27",\N,"0.00","0.44","0.28","1.03"
"509320296","226","40","114","45","0","201.46",\N,"0.07","0.80","0.12","1.14"
"510047880","1923","1798","1876","37","5","14.21",\N,"0.07","0.31","0.10","0.89"
"512362882","118","15","71","1","0","7.69",\N,"0.01","0.22","0.15","0.81"
"512455607","1912","34","194","8","0","66.17",\N,"0.02","0.27","0.13","0.74"
"513726022","2179","481","745","287","3","20.15",\N,"0.17","0.47","0.22","1.14"
"514338061","524","42","40","0","0","2194.86",\N,"0.01","0.39","0.44","0.52"
"515271142","1529","70","121","490","0","123.72",\N,"0.04","0.40","0.08","0.98"
"515405009","459","36","80","54","1","26.49","0.02","0.02","0.34","0.76","0.95"
"516038414","16776","410","516","2338","5","9.61",\N,"0.18","0.29","0.11","0.94"
"516737722","320","29","31","0","0","43.01",\N,"0.02","0.73","0.07","0.58"
"516811154","106","45","167","0","0","23.82",\N,"0.01","0.89","0.60","0.79"
"517073805","166","60","284","9","0","1469.19",\N,"0.03","0.45","0.36","0.94"
"517400735","4855","893","2000","102","2","39.38",\N,"0.07","0.38","0.28","1.13"
"517625408","138","105","48","4","2","5963.99",\N,"0.34","0.45","0.17","0.83"
"517883021","6573","271","280","1143","4","26.15",\N,"0.10","0.26","0.23","0.94"
"521131145","492","57","83","470","0","140.19",\N,"0.06","0.62","0.20","0.60"
"522582939","78338","2800","2406","27726","48","1.50",\N,"0.51","0.11","0.06","1.26"
"522925470","2551","180","637","187","1","8.60",\N,"0.04","1.47","0.19","1.29"
"523331583","3412","10116","246","198","0","13.59",\N,"0.08","0.37","0.05","0.84"
"523680032","325","175","149","2","4","8.14",\N,"0.10","0.37","0.26","0.86"
"524820621","682","39","124","12","0","17.26",\N,"0.05","0.62","0.26","0.82"
"524836438","2576","63","83","448","1","22.60",\N,"0.07","0.20","0.10","0.83"
"525408377","32","32","111","0","0","0.97","0.03","0.07","0.57","1.00","0.40"
"526482947","2492","490","567","17","2","16.12",\N,"0.16","0.58","0.02","0.43"
"526702246","23","13","25","0","0","96.96","0.09","0.00","0.65","0.26","0.65"
"528501469","68","56","533","10","0","470.91",\N,"0.02","0.35","0.59","0.45"
"529342153","160","13","23","0","0","0.13",\N,"0.00","0.16","0.19","1.36"
"529563591","120","24","83","16","0","26.99",\N,"0.00","0.19","0.27","0.95"
"529711103","421","104","187","20","0","31.78",\N,"0.10","0.99","0.32","0.83"
"531280420","1033","181","279","6","8","9.09",\N,"0.01","0.74","0.54","0.93"
"531442979","1219","80","169","52","1","24.25",\N,"0.01","0.66","0.32","1.48"
"531640494","87","195","335","11","1","41.73",\N,"0.20","0.44","0.02","0.67"
"533130509","32109","1617","1993","6836","4","34.03",\N,"0.11","0.21","0.05","0.88"
"533552597","11258","285","512","3274","1","17.30",\N,"0.19","0.59","0.06","0.88"
"535140940","1242","717","1092","370","2","65.04",\N,"0.09","0.26","0.64","1.36"
"535333357","1906","381","1428","30","0","70.93",\N,"0.01","0.46","0.36","1.14"
"535670031","93","9","43","0","1","1.35","0.12","0.02","1.30","0.15","0.77"
"536512353","247","10","38","1","0","0.00","0.01","0.01","0.00","0.85","0.24"
"538287562","1651","16","55","5","0","1.93",\N,"0.02","0.25","0.10","1.61"
"538395588","298","12","79","47","0","8.68","0.21","0.33","0.08","0.05","1.19"
"539143317","1021","233","344","27","3","5.93","0.10","0.06","1.13","0.59","0.69"
"540803768","745","195","554","2","0","14.25",\N,"0.02","0.83","0.17","0.57"
"541037205","428","61","78","8","6","34.27",\N,"0.02","0.80","0.38","0.94"
"542151024","2414","109","327","67","3","62.59",\N,"0.02","0.29","0.10","1.08"
"543301439","747","674","1165","285","2","378.59","0.09","0.11","0.27","0.80","0.92"
"543727249","971","273","518","392","3","5.82","0.31","0.09","0.78","0.36","1.08"
"543842787","45","15","84","0","0","47.93",\N,"0.02","0.40","0.09","0.96"
"544470195","4198","319","298","2720","1","6.86",\N,"0.38","0.10","0.01","0.52"
"545269203","51","33","96","1","0","76.96",\N,"0.02","0.46","0.04","0.87"
"545291748","21","12","106","0","0","46.17",\N,"0.00","0.61","0.06","0.67"
"546039069","4900","171","371","272","0","16.58",\N,"0.05","0.07","0.41","1.06"
"546314660","4681","1206","1650","2235","1","231.31",\N,"0.08","0.23","0.17","0.87"
"546367438","762","71","280","78","0","10.79",\N,"0.04","0.26","0.42","0.72"
"546885822","298","37","96","714","1","51.76",\N,"0.07","0.60","0.17","0.87"
"547141135","1138","65","115","2","1","8.28",\N,"0.04","0.38","0.03","1.07"
"547477084","825","93","185","10","0","3.29",\N,"0.04","0.72","0.10","0.48"
"547680256","19396","915","638","234","11","49.39",\N,"0.30","0.28","0.19","1.15"
"547811916","882","147","296","46","5","950.31",\N,"0.07","0.44","0.25","0.84"
"548605379","376","86","161","0","1","33.84",\N,"0.03","1.06","0.24","1.04"
"548727018","7076","386","736","11277","1","21.80",\N,"0.12","0.24","0.13","1.17"
"549083012","1166","354","279","40","2","1.74",\N,"0.30","0.43","0.04","0.17"
"550428173","125","2","24","2","0","0.22","0.11","0.02","0.24","0.01","0.86"
"551056105","259","65","180","151","0","177.31",\N,"0.16","0.72","0.13","0.54"
"551835101","120","20","126","16","0","6876.22",\N,"0.04","0.63","0.27","1.02"
"551894180","297","57","150","0","0","54.23",\N,"0.05","1.24","0.05","0.69"
"552027659","9749","426","139","2191","2","0.77","0.40","0.34","0.03","0.17","0.74"
"552190256","1940","136","182","124","2","53.53",\N,"0.01","0.66","0.26","1.28"
"552577697","342","51","205","2","0","138.50",\N,"0.01","0.56","0.06","0.78"
"552606214","1730","381","821","218","0","3083.97",\N,"0.02","0.85","0.26","0.71"
"553617306","3797","570","576","306","3","9.53",\N,"0.05","0.50","0.03","0.46"
"554309481","5250","397","666","2843","0","43.73",\N,"0.16","0.43","0.03","1.00"
"555420716","1178","41","94","17","1","793.19",\N,"0.02","0.91","0.36","0.60"
"555906816","85","12","28","0","0","0.16",\N,"0.08","0.49","0.00","0.59"
"556794851","45","23","65","2","0","12.58",\N,"0.02","0.47","0.69","0.40"
"557215750","27","152","128","0","0","3.08",\N,"0.28","0.76","0.12","0.48"
"557616612","204","13","41","0","0","17.11",\N,"0.01","0.38","0.17","1.34"
"558489220","17986","2404","305","9695","35","1.59",\N,"0.87","0.05","0.02","0.84"
"558524379","611","172","362","140","4","83.57",\N,"0.09","0.88","0.25","0.92"
"560223770","1028","44","81","19","3","37.45",\N,"0.10","0.08","0.02","0.71"
"560271082","433","52","233","36","0","212.15",\N,"0.01","0.34","0.03","0.39"
"560657748","279","96","1027","4","0","25.38",\N,"0.01","0.04","0.11","0.52"
"561814955","346","49","117","0","1","40.55","0.22","0.03","0.57","0.06","0.50"
"562125685","333","21","45","72","0","12.20",\N,"0.07","1.11","0.01","0.57"
"562250174","13035","799","728","7127","5","8.36",\N,"0.53","0.40","0.04","1.03"
"563022345","18600","1533","996","4875","17","1.29",\N,"0.36","0.16","0.04","1.47"
"564653953","1173","670","1340","63","1","19.01",\N,"0.10","0.39","0.07","0.63"
"564751387","318","23","113","24","0","97.97","0.03","0.00","0.21","0.73","0.24"
"564963576","166","100","138","1","0","62.28",\N,"0.01","0.43","0.27","1.10"
"565292271","85","189","375","1","3","0.01","0.06","0.03","0.13","0.88","0.40"
"566141260","98","38","114","0","0","7.21",\N,"0.02","0.45","0.29","1.02"
"566374197","175","29","102","5","0","235.21",\N,"0.02","0.42","0.15","0.56"
"567056353","1583","93","228","73","1","119.47",\N,"0.03","0.21","0.05","0.96"
"567155716","591","152","188","413","0","63.82",\N,"0.39","0.63","0.07","0.94"
"567510788","2168","93","360","757","0","528.23",\N,"0.04","0.68","0.12","0.57"
"568453926","2735","88","70","1681","0","50.50",\N,"0.14","0.04","0.02","0.42"
"568473793","168","58","253","2","1","17.07",\N,"0.02","0.39","0.10","0.71"
"568955495","289","32","112","83","0","106.35",\N,"0.03","1.54","0.62","0.60"
"569879248","575","18","100","4","0","39.91",\N,"0.03","0.36","0.24","1.27"
"571938412","322","72","200","0","0","43.98",\N,"0.08","0.85","0.12","0.55"
"573690882","429","21","118","8","0","38.79",\N,"0.05","0.26","0.19","0.49"
"573749510","14","2","6","0","0","0.00",\N,"0.07","0.36","0.07","0.29"
"573824373","468","83","225","32","0","349.45","0.07","0.04","0.92","0.24","0.86"
"574385968","211","84","402","15","0","232.36",\N,"0.09","0.42","0.12","0.76"
"574488060","968","125","235","325","1","19.47",\N,"0.13","0.60","0.32","0.81"
"577422947","489","276","448","216","0","185.59",\N,"0.27","1.04","0.24","1.02"
"578266551","691","54","128","1","0","53.78","0.18","0.03","0.34","0.39","0.83"
"578916985","68","31","95","44","0","27.23",\N,"0.06","0.92","0.12","0.67"
"581136968","174","54","112","5","2","7.80",\N,"0.03","0.67","0.32","1.20"
"581407038","688","49","186","42","0","92.85",\N,"0.02","0.27","0.14","0.44"
"582954523","109","60","168","12","0","334.96",\N,"0.10","0.33","0.13","1.29"
"583205235","130","30","127","148","0","19.87",\N,"0.00","1.30","0.32","0.79"
"583885189","2003","2395","2481","3","33","0.25","0.19","0.13","0.36","1.25","2.01"
"585439502","1601","298","399","876","5","35.42",\N,"0.09","0.35","0.35","1.15"
"585849333","65","12","111","0","0","698.19",\N,"0.00","0.33","0.38","1.17"
"585968039","14010","1192","1088","1965","14","7.81",\N,"0.21","0.65","0.12","1.32"
"586584556","83","34","133","5","0","18.85",\N,"0.07","0.88","0.12","0.41"
"587326472","1634","38","101","34","0","65.86",\N,"0.01","0.28","0.26","1.04"
"587515464","700","36","204","9","0","242.22",\N,"0.01","0.42","0.37","1.09"
"587569514","676","61","227","169","1","48.84",\N,"0.15","0.53","0.04","0.87"
"587665339","1958","142","203","1247","3","3.45",\N,"0.21","0.06","0.10","0.61"
"588147020","20","15","28","0","0","0.80","0.50","0.00","0.45","0.15","0.70"
"591104103","619","54","93","639","1","13.12",\N,"0.20","0.20","0.06","0.84"
"592579646","1127","93","172","42","1","23.39",\N,"0.02","1.10","0.39","1.38"
"593546714","1726","92","97","707","0","46.57",\N,"0.24","0.45","0.06","0.43"
"594583577","360","44","102","1","0","25.21",\N,"0.04","0.69","0.09","1.36"
"594651076","778","50","67","6","0","61.96",\N,"0.01","0.09","0.32","0.67"
"594683175","1153","129","156","81","1","102.48",\N,"0.13","1.44","0.10","0.66"
"594960544","919","82","371","264","0","14.06",\N,"0.05","0.73","0.31","1.26"
"595539789","9717","546","646","1543","2","4.76",\N,"0.24","0.80","0.06","0.93"
"596540298","73","7","18","1","0","172.79",\N,"0.00","0.60","0.21","0.21"
"597381176","113","104","369","0","1","8.25",\N,"0.07","0.88","0.02","0.37"
"599343100","1396","50","341","5","0","6.89",\N,"0.06","0.27","0.16","1.27"
"599940695","5507","1945","195","1","39","1.39",\N,"0.14","0.09","0.19","1.45"
"600090702","4112","1113","1304","5155","2","22.03",\N,"0.05","0.76","0.44","1.00"
"601192738","574","112","359","39","0","19.93",\N,"0.03","0.66","0.44","1.01"
"601256893","897","17","90","0","0","965.71",\N,"0.01","1.33","0.15","0.65"
"601810260","862","127","266","405","0","86.56",\N,"0.05","0.73","0.17","0.78"
"602182097","1393","29","100","31","0","615.62",\N,"0.06","0.66","0.05","0.63"
"602212821","292","90","176","62","1","4.06",\N,"0.10","1.22","0.27","2.48"
"602758496","7","16","133","395","0","23.20","0.00","0.00","0.40","0.20","0.80"
"603836322","296","41","105","5","0","343.91",\N,"0.03","0.30","0.03","0.31"
"604518391","25","15","44","7","0","65.56",\N,"0.00","0.72","0.20","0.84"
"604758810","1135","53","77","177","0","4.61",\N,"0.02","0.16","0.43","0.57"
"605296679","178","48","157","6","0","16.92",\N,"0.02","0.61","0.30","0.81"
"605521007","1033","283","58","64","6","1.09","0.09","0.06","0.66","0.53","0.63"
"607937852","683","103","451","146","0","2290.11","0.10","0.24","0.41","0.06","0.44"
"608022298","967","78","142","130","0","9.99",\N,"0.09","0.45","0.21","0.42"
"609496197","1371","32","143","21","0","56.46",\N,"0.04","0.33","0.05","0.58"
"610747900","62","10","58","1","1","30.03",\N,"0.02","0.53","0.10","0.34"
"610861270","189","26","91","8","0","172.60",\N,"0.03","0.27","0.04","0.40"
"610896066","2227","158","628","331","0","27.44",\N,"0.05","1.44","0.04","0.34"
"611783684","323","67","319","0","1","89.30",\N,"0.05","0.73","0.15","0.88"
"612645350","439","49","91","64","0","616.93",\N,"0.08","0.79","0.03","0.40"
"613523546","147","21","90","0","0","58.01",\N,"0.01","0.65","0.21","0.87"
"613553896","1680","110","190","851","2","18.48",\N,"0.09","1.06","0.21","0.89"
"614133542","312","108","102","3","4","7.86","0.04","0.04","1.01","0.59","0.80"
"614249086","32","31","179","0","1","3.13","0.00","0.00","0.66","0.75","0.66"
"618038687","1373","68","84","86","0","9.58",\N,"0.06","0.13","0.02","1.26"
"618382051","948","35","332","201","1","24.79",\N,"0.04","0.67","0.08","0.64"
"620243872","3203","694","886","375","0","66.91",\N,"0.13","0.29","0.02","0.41"
"621508569","23","4","20","1","0","43.87","0.00","0.00","0.91","0.65","0.09"
"621741580","18470","444","329","5848","8","2.91",\N,"0.23","0.08","0.05","0.89"
"621971039","106","230","174","49","0","550.86",\N,"0.18","0.72","0.13","1.39"
"622239105","121","175","1187","16","0","136.65",\N,"0.06","0.19","0.41","0.63"
"622618462","11","12","56","1","1","208.18","0.00","0.00","0.91","0.18","1.00"
"624420623","1473","108","250","7","2","1.28",\N,"0.11","0.67","0.03","0.57"
"624543149","209","30","301","6","0","128.17",\N,"0.01","0.29","0.15","1.12"
"627845498","12046","208","267","1356","0","36.88",\N,"0.11","0.16","0.14","1.01"
"628453024","2065","473","1391","588","0","959.77",\N,"0.02","0.48","0.14","0.70"
"629208634","462","117","318","17","0","27.03","0.03","0.01","0.14","0.71","0.72"
"629661106","131","79","321","19","1","63.16",\N,"0.02","0.97","0.43","0.99"
"630544784","27327","973","530","7862","3","5.79",\N,"0.24","0.01","0.12","0.26"
"631128691","1693","52","154","34","0","22.75",\N,"0.05","0.73","0.13","0.40"
"631876055","1688","640","1448","23","1","81.38",\N,"0.01","0.51","0.11","0.68"
"632045063","172","17","50","1","0","243.93",\N,"0.02","0.35","0.06","0.70"
"632296235","2236","133","272","953","0","44.75",\N,"0.16","0.29","0.07","1.41"
"632419314","101","139","962","41","0","81.86",\N,"0.01","0.77","0.47","0.97"
"632742781","42715","3335","3313","44349","31","13.20",\N,"0.14","0.47","0.39","1.42"
"632805096","44","2","32","0","0","7.68",\N,"0.02","0.84","0.05","0.77"
"633105430","693","101","299","20","0","95.07",\N,"0.03","1.20","0.21","1.18"
"636107261","78","57","207","3","0","75.47",\N,"0.09","0.53","0.04","0.87"
"702445104","4759","151","237","4","2","12.50",\N,"0.04","0.53","0.52","0.43"
"702727668","11910","1068","880","7280","10","2.07",\N,"0.47","0.03","0.02","1.08"
"705736374","232","18","60","3","0","163.30",\N,"0.03","0.22","0.12","0.91"
"706819428","2768","5331","285","699","45","15.17",\N,"2.83","0.18","0.03","1.23"
"707526853","6752","177","205","97","0","2.58",\N,"0.29","0.09","0.04","0.73"
"708429391","2213","162","97","7","1","14.10",\N,"0.05","2.14","0.65","0.95"
"711216631","436","41","232","22","2","161.53",\N,"0.06","0.18","0.40","0.83"
"714240744","260","56","96","10","2","6.05",\N,"0.13","0.32","0.27","0.71"
"716206832","646","137","390","13","1","17.67",\N,"0.05","0.12","0.13","0.83"
"718684188","210","27","64","0","0","4.78",\N,"0.01","0.50","0.01","0.28"
"722214212","475","17","17","116","0","36.21",\N,"0.11","0.06","0.07","0.78"
"722825599","1771","29","228","4","0","163.45",\N,"0.01","0.45","0.29","1.13"
"724632068","817","16","51","8","0","139.95","0.06","0.02","0.41","0.25","0.84"
"725675244","576","209","480","235","0","15.07",\N,"0.03","0.27","0.02","0.82"
"726845964","385","39","286","0","0","10.33",\N,"0.04","0.18","0.05","1.08"
"731429204","565","35","139","2","0","86.90",\N,"0.00","0.30","0.49","0.92"
"733154665","521","170","455","2","0","41.03",\N,"0.14","0.47","0.15","0.67"
"734619301","216","46","47","1","0","52.73",\N,"0.03","0.20","0.07","0.26"
"737616414","221","52","353","8","0","22.25",\N,"0.05","0.75","0.16","0.80"
"743284770","1065","18","34","198","0","2.80",\N,"0.16","0.22","0.13","0.88"
"744107612","10749","262","259","198","1","187.98",\N,"0.09","0.31","0.09","1.25"
"750948720","6765","147","283","1005","0","6.94",\N,"0.18","0.25","0.08","0.99"
"751241954","293","0","109","134","0","3171.01",\N,"0.02","0.57","0.35","1.00"
"753397160","810","50","209","95","0","432.09",\N,"0.03","0.57","0.07","0.91"
"754656198","95","14","85","2","0","14.00","0.09","0.01","0.43","0.29","0.52"
"755461062","42","18","18","6","0","8.79",\N,"0.12","0.60","0.12","0.64"
"755737819","939","114","162","980","1","30.60",\N,"0.16","0.35","0.12","1.15"
"755745950","1487","94","107","332","1","4.21",\N,"0.09","0.28","0.15","0.92"
"761723172","612","29","142","32","0","59.73",\N,"0.02","0.33","0.07","0.49"
"762202957","352","17","244","0","0","2678.39",\N,"0.01","0.38","0.38","1.01"
"765311754","1293","299","435","66","2","118.77",\N,"0.04","0.30","0.25","0.47"
"766507921","159","58","424","38","0","255.24","0.01","0.00","0.51","0.45","1.07"
